id,member_id,loan_amount,funded_amount,funded_amount_inv,term,int_rate,instalment,grade,sub_grade,employment_length,home_ownership,annual_inc,verification_status,issue_date,loan_status,payment_plan,purpose,dti,delinq_2yrs,earliest_credit_line,inq_last_6mths,open_accounts,total_accounts,out_prncp,out_prncp_inv,total_payment,total_payment_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_payment_date,last_payment_amount,last_credit_pull_date,collections_12_mths_ex_med,policy_code,application_type 
850530,1062367,18000,18000.0,18000.0,36 months,8.49,568.14,A,A5,5 years,RENT,80000.0,Verified,2017-08,Fully Paid,n,credit_card,12.67,0,2002-03,1,12,29,0.0,0.0,20450.3884409,20450.39,18000.0,2450.39,0.0,0.0,0.0,2020-09,582.29,2021-10,0.0,1,INDIVIDUAL
850510,1062343,4000,4000.0,4000.0,60 months,15.99,97.26,D,D2,2 years,RENT,94404.0,Not Verified,2017-08,Fully Paid,n,debt_consolidation,4.37,1,1997-05,2,8,20,0.0,0.0,5713.07200876,5713.07,4000.0,1713.07,0.0,0.0,0.0,2021-07,1354.37,2022-01,0.0,1,INDIVIDUAL
850475,1062302,3500,3500.0,3500.0,36 months,5.42,105.56,A,A1,10+ years,MORTGAGE,48000.0,Not Verified,2017-08,Fully Paid,n,debt_consolidation,6.78,0,1996-12,0,8,29,0.0,0.0,3799.06470233,3799.06,3500.0,299.06,0.0,0.0,0.0,2020-09,116.16,2021-10,0.0,1,INDIVIDUAL
850448,1062272,7800,7800.0,7800.0,36 months,9.99,251.65,B,B1,2 years,RENT,80000.0,Not Verified,2017-08,Fully Paid,n,credit_card,21.95,0,2000-10,1,10,31,0.0,0.0,8221.12,8221.12,7800.0,421.12,0.0,0.0,0.0,2018-03,6718.87,2021-12,0.0,1,INDIVIDUAL
850435,1062259,35000,35000.0,31694.9007931,36 months,22.332317014389243,932.17,F,F1,8 years,MORTGAGE,200000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,15.89,0,1997-07,2,20,48,0.0,0.0,44657.8,36444.16,35000.0,9657.8,0.0,0.0,0.0,2019-03,28825.42,2022-01,0.0,1,INDIVIDUAL
850331,1062145,18800,18800.0,18800.0,60 months,19.69,494.85,E,E5,8 years,OWN,50000.0,Verified,2017-08,Charged Off,n,home_improvement,12.98,0,1982-10,3,7,11,0.0,0.0,16403.62,16403.62,6861.18,7869.52,0.0,1672.92,16.7292000019,2020-04,876.54,2020-06,0.0,1,INDIVIDUAL
850275,1062086,10000,10000.0,10000.0,36 months,11.49,329.72,B,B4,< 1 year,RENT,65000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,9.9,0,1984-07,2,8,22,0.0,0.0,11845.8236071,11845.82,10000.0,1830.89,14.9373588754,0.0,0.0,2020-04,1981.24,2020-04,0.0,1,INDIVIDUAL
850253,1062063,12100,12100.0,12100.0,36 months,16.89,430.74,D,D4,4 years,MORTGAGE,74000.0,Not Verified,2017-08,Fully Paid,n,small_business,11.16,0,2000-12,0,5,28,0.0,0.0,15495.7754096,15495.78,12100.0,3395.78,0.0,0.0,0.0,2020-09,461.88,2020-08,0.0,1,INDIVIDUAL
850174,1061970,15000,15000.0,15000.0,60 months,16.89,371.91,D,D4,< 1 year,MORTGAGE,84000.0,Verified,2017-08,Fully Paid,n,home_improvement,12.67,0,1998-12,0,7,16,0.0,0.0,20783.2352867,20783.24,15000.0,5783.24,0.0,0.0,0.0,2020-08,8189.47,2020-08,0.0,1,INDIVIDUAL
850164,1061959,15000,15000.0,14975.0,36 months,8.49,473.45,A,A5,3 years,MORTGAGE,70000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,6.6,1,1990-11,0,11,30,0.0,0.0,17042.185029,17013.82,15000.0,2042.19,0.0,0.0,0.0,2020-09,484.04,2022-01,0.0,1,INDIVIDUAL
850126,1061914,4200,4200.0,4200.0,36 months,10.99,137.49,B,B3,2 years,RENT,60000.0,Verified,2017-08,Charged Off,n,debt_consolidation,16.2,0,2002-10,2,11,14,0.0,0.0,3514.8,3514.8,2629.94,651.58,0.0,233.28,7.8482999987,2019-08,137.49,2020-01,0.0,1,INDIVIDUAL
850107,1061894,7200,7087.193045055202,6950.0,36 months,8.49,227.26,A,A5,2 years,RENT,50000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,6.72,0,1991-10,0,8,9,0.0,0.0,8177.65003153,7893.59,7200.0,977.65,0.0,0.0,0.0,2020-09,248.15,2020-10,0.0,1,INDIVIDUAL
850106,1061893,1325,1325.0,1325.0,36 months,13.49,44.96,C,C2,< 1 year,RENT,24000.0,Verified,2017-08,Charged Off,n,moving,3.8,0,2000-09,0,3,3,0.0,0.0,1476.64,1476.64,1145.61,287.6,14.9366103203,28.5,0.2850000004,2020-05,44.96,2020-09,0.0,1,INDIVIDUAL
850095,1061880,5200,5200.0,5200.0,60 months,11.5687390848279,114.34,B,B4,1 year,MORTGAGE,57000.0,Verified,2017-08,Charged Off,n,home_improvement,0.32,0,1997-02,2,7,16,0.0,0.0,1708.48,1708.48,808.76,634.83,0.0,264.89,2.26,2018-11,200.0,2019-02,0.0,1,INDIVIDUAL
850050,1061834,15000,14609.194118459229,14725.0,60 months,11.49,329.82,B,B4,2 years,MORTGAGE,100000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,20.68,0,1992-04,0,11,22,0.0,0.0,19554.1555618,19195.42,15000.0,4554.16,0.0,0.0,0.0,2021-09,4117.42,2022-01,0.0,1,INDIVIDUAL
849912,1061669,7000,7000.0,7000.0,36 months,15.99,246.07,D,D2,7 years,RENT,65000.0,Verified,2017-08,Fully Paid,n,credit_card,13.13,0,2005-05,2,6,14,0.0,0.0,8870.36870025,8870.37,7000.0,1855.38,14.9929013684,0.0,0.0,2020-09,268.36,2021-02,0.0,1,INDIVIDUAL
849819,1061566,18000,18000.0,17750.0,36 months,7.49,559.83,A,A4,10+ years,MORTGAGE,116000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,8.39,0,1998-10,0,7,37,0.0,0.0,20080.39,19801.49,18000.0,2080.39,0.0,0.0,0.0,2020-03,3859.86,2022-01,0.0,1,INDIVIDUAL
849818,1061565,18400,18400.0,18400.0,60 months,19.69,484.32,E,E5,10+ years,RENT,93000.0,Verified,2017-09,Fully Paid,n,debt_consolidation,13.82,1,1983-05,0,13,48,0.0,0.0,26104.0490625,26104.05,18400.0,7704.05,0.0,0.0,0.0,2020-04,11603.16,2020-04,0.0,1,INDIVIDUAL
849809,1061555,10000,10000.0,10000.0,36 months,19.29,368.03,E,E4,8 years,OWN,120000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,13.12,0,1988-08,1,25,41,0.0,0.0,13242.914709,13242.91,10000.0,3242.91,0.0,0.0,0.0,2020-08,730.77,2022-01,0.0,1,INDIVIDUAL
849806,1061552,11000,11000.0,11000.0,36 months,7.49,342.12,A,A4,< 1 year,MORTGAGE,80000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,13.72,0,1999-07,0,17,34,0.0,0.0,11659.01,11659.01,11000.01,659.0,0.0,0.0,0.0,2018-07,8243.61,2022-01,0.0,1,INDIVIDUAL
849780,1061523,10000,10000.0,10000.0,36 months,10.99,327.34,B,B3,1 year,OWN,55000.0,Verified,2017-08,Fully Paid,n,credit_card,16.84,0,2000-01,0,12,18,0.0,0.0,11775.0370438,11775.04,10000.0,1775.04,0.0,0.0,0.0,2020-09,363.85,2022-01,0.0,1,INDIVIDUAL
849761,1061500,4000,4000.0,4000.0,60 months,16.89,99.18,D,D4,< 1 year,RENT,35832.0,Verified,2017-08,Charged Off,n,other,4.02,0,2005-10,1,17,19,0.0,0.0,3258.54,3258.54,173.52,219.44,0.0,2865.58,708.195,2017-12,99.18,2022-01,0.0,1,INDIVIDUAL
849760,1061499,10000,10000.0,10000.0,36 months,11.49,329.72,B,B4,< 1 year,RENT,75000.0,Verified,2017-08,Fully Paid,n,wedding,16.14,0,2005-09,1,16,19,0.0,0.0,11864.3444377,11864.34,10000.0,1864.34,0.0,0.0,0.0,2020-09,352.94,2020-08,0.0,1,INDIVIDUAL
849748,1061487,7000,7000.0,7000.0,36 months,6.99,216.11,A,A3,1 year,MORTGAGE,90000.0,Not Verified,2017-08,Fully Paid,n,debt_consolidation,13.87,0,2001-12,0,8,22,0.0,0.0,7439.12,7439.12,7000.0,439.12,0.0,0.0,0.0,2018-12,1198.74,2018-12,0.0,1,INDIVIDUAL
849728,1061465,18000,18000.0,15732.7057532,36 months,10.59,585.81,B,B2,8 years,RENT,80000.0,Not Verified,2017-08,Fully Paid,n,debt_consolidation,7.15,0,2000-01,0,6,18,0.0,0.0,20068.54,17153.76,18000.0,2068.54,0.0,0.0,0.0,2018-12,11294.94,2022-01,0.0,1,INDIVIDUAL
849681,1061415,3500,3500.0,3500.0,36 months,12.99,117.92,C,C1,4 years,RENT,80000.0,Not Verified,2017-08,Fully Paid,n,major_purchase,6.66,0,2003-10,1,9,11,0.0,0.0,4224.58969995,4224.59,3500.0,724.59,0.0,0.0,0.0,2020-03,694.49,2020-04,0.0,1,INDIVIDUAL
849464,1061183,6000,6000.0,6000.0,36 months,13.49,203.59,C,C2,3 years,MORTGAGE,54000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,0.31,1,2000-05,0,6,10,0.0,0.0,7317.18527765,7317.19,6000.0,1317.19,0.0,0.0,0.0,2020-07,622.41,2020-07,0.0,1,INDIVIDUAL
849438,1061157,35000,35000.0,34725.0,60 months,17.232847692278096,867.78,D,D4,7 years,MORTGAGE,85000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,17.6,0,1991-03,0,13,43,0.0,0.0,51679.8999083,51273.84,35000.0,16679.9,0.0,0.0,0.0,2022-01,7423.12,2022-01,0.0,1,INDIVIDUAL
849391,1061101,8000,8000.0,8000.0,36 months,5.99,243.34,A,A2,< 1 year,RENT,42000.0,Verified,2017-08,Fully Paid,n,other,2.83,0,2005-08,0,14,28,0.0,0.0,8760.08980089,8760.09,8000.0,760.09,0.0,0.0,0.0,2020-08,244.39,2020-08,0.0,1,INDIVIDUAL
849385,1061095,6000,6000.0,5750.0,36 months,11.247503254935504,196.41,B,B3,4 years,MORTGAGE,85000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,18.69,0,1978-05,0,12,40,0.0,0.0,7065.97493,6771.39,6000.0,1065.97,0.0,0.0,0.0,2020-09,217.42,2021-03,0.0,1,INDIVIDUAL
849347,1061056,9175,9175.0,9175.0,36 months,10.99,300.34,B,B3,10+ years,OWN,25000.0,Not Verified,2017-08,Fully Paid,n,credit_card,17.9,0,2001-06,0,7,18,0.0,0.0,10804.9453068,10804.95,9175.0,1629.95,0.0,0.0,0.0,2020-09,333.25,2022-01,0.0,1,INDIVIDUAL
849316,1061020,12000,12000.0,12000.0,60 months,19.69,315.87,E,E5,7 years,RENT,82000.0,Verified,2017-08,Current,n,debt_consolidation,11.49,0,2000-04,0,5,18,2379.69,2379.69,16431.74,16431.74,9620.31,6780.67,30.7637926487,0.0,0.0,2022-01,316.0,2022-01,0.0,1,INDIVIDUAL
849295,1060997,12000,12000.0,12000.0,60 months,15.23,286.93,C,C5,4 years,RENT,47160.0,Verified,2017-08,Fully Paid,n,debt_consolidation,12.75,0,2000-09,1,10,14,0.0,0.0,16652.5471737,16652.55,12000.0,4652.55,0.0,0.0,0.0,2021-03,4736.38,2021-08,0.0,1,INDIVIDUAL
849283,1060982,6000,6000.0,6000.0,36 months,10.99,196.41,B,B3,5 years,MORTGAGE,64000.0,Verified,2017-08,Fully Paid,n,credit_card,21.06,1,1998-05,0,8,15,0.0,0.0,6568.27,6568.27,6000.0,568.27,0.0,0.0,0.0,2018-08,4423.51,2021-01,0.0,1,INDIVIDUAL
849218,1060923,12000,12000.0,12000.0,36 months,7.49,373.22,A,A4,1 year,RENT,111996.0,Not Verified,2017-08,Fully Paid,n,debt_consolidation,11.93,0,1992-05,0,5,22,0.0,0.0,13434.8962434,13434.9,12000.0,1434.9,0.0,0.0,0.0,2020-09,380.3,2020-08,0.0,1,INDIVIDUAL
849205,1060907,3000,3000.0,3000.0,36 months,11.99,99.63,B,B5,3 years,RENT,74250.0,Verified,2017-08,Fully Paid,n,credit_card,22.17,0,2000-01,2,12,22,0.0,0.0,3586.44925444,3586.45,3000.0,586.45,0.0,0.0,0.0,2020-08,100.3,2022-01,0.0,1,INDIVIDUAL
849137,1060832,9600,9600.0,9600.0,36 months,15.99,337.47,D,D2,< 1 year,RENT,33600.0,Not Verified,2017-08,Fully Paid,n,debt_consolidation,11.07,0,2006-11,1,5,6,0.0,0.0,12132.385227,12132.39,9600.0,2532.39,0.0,0.0,0.0,2020-08,706.41,2021-05,0.0,1,INDIVIDUAL
849089,1060780,12000,12000.0,11906.7841534,36 months,9.99,387.15,B,B1,2 years,OWN,36184.8,Verified,2017-08,Fully Paid,n,other,20.59,0,2003-09,2,8,27,0.0,0.0,13922.7101979,13801.79,12000.0,1922.71,0.0,0.0,0.0,2020-07,1178.56,2020-07,0.0,1,INDIVIDUAL
849084,1060774,4750,4750.0,3933.11264774,36 months,8.49,149.93,A,A5,< 1 year,RENT,15000.0,Not Verified,2017-08,Fully Paid,n,debt_consolidation,17.04,0,2007-01,0,5,6,0.0,0.0,5328.96,4315.8,4750.0,578.96,0.0,0.0,0.0,2019-10,1742.44,2019-10,0.0,1,INDIVIDUAL
849056,1060744,11500,11500.0,11250.0,36 months,9.99,371.02,B,B1,5 years,MORTGAGE,68000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,21.55,0,2003-07,0,10,22,0.0,0.0,13267.3927824,12978.87,11500.0,1767.39,0.0,0.0,0.0,2020-05,913.3,2020-05,0.0,1,INDIVIDUAL
849008,1060690,1400,1400.0,1400.0,36 months,15.62,48.96,D,D1,4 years,RENT,30000.0,Verified,2017-08,Fully Paid,n,major_purchase,2.28,0,2007-10,0,3,4,0.0,0.0,1761.30843988,1761.31,1400.0,361.31,0.0,0.0,0.0,2020-08,52.51,2020-08,0.0,1,INDIVIDUAL
848890,1060564,30000,30000.0,27771.8775909,60 months,13.99,697.9,C,C3,10+ years,MORTGAGE,85000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,17.35,0,1983-08,3,12,38,0.0,0.0,39478.4710067,35291.19,30000.0,9478.47,0.0,0.0,0.0,2020-07,15766.97,2020-08,0.0,1,INDIVIDUAL
848888,1060562,10000,10000.0,9750.0,36 months,8.49,315.63,A,A5,2 years,MORTGAGE,86748.0,Verified,2017-08,Fully Paid,n,car,10.76,0,1993-08,0,6,10,0.0,0.0,10070.99,9819.22,10000.0,70.99,0.0,0.0,0.0,2017-09,10071.42,2017-09,0.0,1,INDIVIDUAL
848849,1060518,5000,5000.0,5000.0,36 months,10.59,162.73,B,B2,5 years,RENT,52000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,10.34,0,1998-12,1,7,15,0.0,0.0,5854.83977893,5854.84,5000.0,854.84,0.0,0.0,0.0,2020-09,178.19,2020-08,0.0,1,INDIVIDUAL
848840,1060506,16000,13950.0,13950.0,60 months,13.99,324.52,C,C3,6 years,RENT,48000.0,Verified,2017-09,Current,n,credit_card,19.5,0,1998-04,2,6,14,2479.26,2479.26,16850.97,16850.97,11470.74,5380.23,0.0,0.0,0.0,2022-01,324.52,2022-01,0.0,1,INDIVIDUAL
848826,1060488,3600,3592.0157816706005,3600.0,36 months,15.99,126.55,D,D2,3 years,RENT,30000.0,Verified,2017-09,Fully Paid,n,debt_consolidation,20.0,0,2007-02,0,5,5,0.0,0.0,4506.48,4506.48,3600.0,906.48,0.0,0.0,0.0,2020-02,979.37,2022-01,0.0,1,INDIVIDUAL
848817,1060474,5000,5000.0,5000.0,36 months,7.49,155.51,A,A4,1 year,RENT,52000.0,Verified,2017-08,Fully Paid,n,other,12.42,1,2003-09,0,11,13,0.0,0.0,5343.45,5343.45,5000.0,343.45,0.0,0.0,0.0,2018-09,3481.02,2018-10,0.0,1,INDIVIDUAL
848811,1060465,6800,6800.0,6550.0,36 months,9.400778682459709,214.63,A,A5,3 years,RENT,27800.0,Verified,2017-08,Fully Paid,n,credit_card,7.73,0,2003-09,0,9,11,0.0,0.0,7650.14188758,7368.71,6800.0,850.14,0.0,0.0,0.0,2020-06,472.76,2022-01,0.0,1,INDIVIDUAL
848746,1060392,35000,35000.0,34652.6866023,60 months,16.89,867.78,D,D4,10+ years,MORTGAGE,90000.0,Verified,2017-08,Current,n,debt_consolidation,7.37,0,1990-04,0,9,18,6581.99,6535.28,45011.46,44481.19,28418.01,16593.45,0.0,0.0,0.0,2021-12,867.78,2022-01,0.0,1,INDIVIDUAL
848702,1060344,15000,15000.0,14725.0,36 months,11.49,494.57,B,B4,8 years,MORTGAGE,120000.0,Verified,2017-08,Charged Off,n,credit_card,9.69,0,2001-02,0,10,27,0.0,0.0,13897.53,13642.18,9828.28,2534.27,0.0,1534.98,250.6536,2019-10,39.5,2020-02,0.0,1,INDIVIDUAL
848658,1060292,30000,30000.0,27730.1877701,60 months,20.25,799.0,F,F1,10+ years,MORTGAGE,78000.0,Verified,2017-08,Charged Off,n,debt_consolidation,16.32,0,2000-06,1,10,34,0.0,0.0,11185.56,5544.72,4574.35,6598.21,0.0,13.0,0.0,2018-10,799.0,2022-01,0.0,1,INDIVIDUAL
848639,1060270,1200,1200.0,1200.0,36 months,11.49,39.57,B,B4,5 years,RENT,36000.0,Verified,2017-08,Fully Paid,n,medical,9.6,0,2006-02,3,11,11,0.0,0.0,1403.89,1403.89,1200.0,203.89,0.0,0.0,0.0,2019-10,417.3,2019-10,0.0,1,INDIVIDUAL
848624,1060252,4400,4400.0,4400.0,36 months,15.62,153.87,D,D1,< 1 year,RENT,24000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,6.35,0,2007-09,0,5,7,0.0,0.0,5552.12534936,5552.13,4400.0,1137.13,15.0,0.0,0.0,2020-08,168.47,2020-08,0.0,1,INDIVIDUAL
848559,1060176,16400,16400.0,16400.0,60 months,22.48,457.44,G,G2,1 year,RENT,37000.0,Verified,2017-08,Charged Off,n,debt_consolidation,8.17,0,2001-09,0,3,9,0.0,0.0,1845.89,1845.89,612.79,1210.29,22.8031764329,0.0,0.0,2018-01,937.75,2018-05,0.0,1,INDIVIDUAL
848538,1060154,7500,7500.0,7500.0,36 months,15.62,262.28,D,D1,10+ years,RENT,45000.0,Not Verified,2017-08,Fully Paid,n,credit_card,9.81,2,2002-06,0,6,8,0.0,0.0,9437.2569031,9437.26,7500.0,1937.26,0.0,0.0,0.0,2020-08,276.36,2020-08,0.0,1,INDIVIDUAL
848509,1060121,2500,2500.0,2500.0,36 months,15.62,87.43,D,D1,3 years,RENT,39000.0,Not Verified,2017-08,Charged Off,n,debt_consolidation,22.92,0,2006-12,3,9,13,0.0,0.0,1397.51,1397.51,936.6,371.4,0.0,89.51,0.95,2018-10,87.43,2019-03,0.0,1,INDIVIDUAL
848477,1060086,8575,8575.0,8575.0,36 months,13.49,290.96,C,C2,7 years,MORTGAGE,63000.0,Not Verified,2017-08,Fully Paid,n,credit_card,21.1,0,2000-05,2,15,62,0.0,0.0,9950.3,9950.3,8575.0,1375.3,0.0,0.0,0.0,2019-02,5024.95,2019-02,0.0,1,INDIVIDUAL
848469,1060075,4800,4800.0,4800.0,36 months,7.49,149.29,A,A4,3 years,MORTGAGE,200000.0,Verified,2017-08,Fully Paid,n,other,3.11,0,1992-01,0,7,24,0.0,0.0,5371.52571213,5371.53,4800.0,571.53,0.0,0.0,0.0,2020-08,169.18,2020-08,0.0,1,INDIVIDUAL
848405,1060009,6000,6000.0,6000.0,36 months,10.99,196.41,B,B3,10+ years,MORTGAGE,95610.0,Not Verified,2017-08,Fully Paid,n,medical,21.56,0,1997-01,0,6,13,0.0,0.0,6807.71,6807.71,6000.0,807.71,0.0,0.0,0.0,2019-03,3289.73,2021-10,0.0,1,INDIVIDUAL
848386,1059988,5000,5000.0,4750.0,60 months,10.99,108.69,B,B3,5 years,MORTGAGE,45000.0,Verified,2017-08,Charged Off,n,car,16.24,0,2006-01,0,9,18,0.0,0.0,324.69,308.4,189.62,135.07,0.0,0.0,0.0,2017-11,108.69,2022-01,0.0,1,INDIVIDUAL
848316,1059907,8000,8000.0,8000.0,36 months,5.42,241.28,A,A1,6 years,MORTGAGE,75000.0,Not Verified,2017-08,Fully Paid,n,wedding,17.58,0,1994-03,3,10,22,0.0,0.0,8685.26647877,8685.27,8000.0,685.27,0.0,0.0,0.0,2020-09,248.59,2020-09,0.0,1,INDIVIDUAL
848279,1059868,28000,28000.0,27725.0,36 months,17.49,1005.12,D,D5,7 years,MORTGAGE,185000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,16.32,0,1995-01,0,16,41,0.0,0.0,35404.53,35056.7,28000.0,7404.53,0.0,0.0,0.0,2019-10,10352.26,2022-01,0.0,1,INDIVIDUAL
848273,1059862,15000,15000.0,15000.0,36 months,14.30662669813475,512.6,C,C3,2 years,MORTGAGE,48000.0,Verified,2017-08,Charged Off,n,credit_card,12.05,0,1999-05,2,14,19,0.0,0.0,4093.84,4093.84,2809.88,1283.96,0.0,0.0,0.0,2018-04,512.6,2022-01,0.0,1,INDIVIDUAL
848217,1059803,5000,5000.0,4750.0,36 months,8.49,157.82,A,A5,10+ years,RENT,60000.0,Verified,2017-08,Fully Paid,n,home_improvement,16.52,0,1990-07,0,19,29,0.0,0.0,5677.50044858,5393.44,5000.0,677.5,0.0,0.0,0.0,2020-08,181.1,2021-12,0.0,1,INDIVIDUAL
848204,1059787,23000,23000.0,22975.0,60 months,21.36,626.9,F,F4,10+ years,MORTGAGE,65000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,24.81,0,1987-03,2,30,56,0.0,0.0,35958.0288763,35918.96,23000.0,12958.03,0.0,0.0,0.0,2021-03,10276.3,2021-03,0.0,1,INDIVIDUAL
848175,1059755,3725,3725.0,3475.0,36 months,10.59,121.23,B,B2,10+ years,RENT,140000.0,Verified,2017-08,Fully Paid,n,credit_card,18.57,0,1990-02,0,21,46,0.0,0.0,4119.79,3843.28,3725.0,394.79,0.0,0.0,0.0,2019-04,194.04,2022-01,0.0,1,INDIVIDUAL
848173,1059753,10000,10000.0,10000.0,36 months,10.908614850503202,327.34,B,B3,1 year,RENT,145000.0,Not Verified,2017-08,Fully Paid,n,credit_card,15.12,0,2000-12,0,5,23,0.0,0.0,11810.8451972,11810.85,10000.0,1779.49,31.3511956437,0.0,0.0,2020-08,361.41,2020-08,0.0,1,INDIVIDUAL
848053,1059609,12000,12000.0,12000.0,60 months,12.99,272.98,C,C1,10+ years,RENT,70000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,3.07,1,2003-08,2,10,18,0.0,0.0,13782.74,13782.74,12000.0,1782.74,0.0,0.0,0.0,2018-12,9183.04,2021-05,0.0,1,INDIVIDUAL
847977,1059522,2000,2000.0,2000.0,36 months,5.42,60.32,A,A1,7 years,RENT,42870.0,Verified,2017-08,Fully Paid,n,credit_card,11.73,0,1995-11,0,7,23,0.0,0.0,2169.33536428,2169.34,2000.0,169.34,0.0,0.0,0.0,2020-06,245.1,2022-01,0.0,1,INDIVIDUAL
847946,1059496,25000,15875.0,15875.0,60 months,15.99,385.97,D,D2,10+ years,RENT,157000.0,Verified,2017-08,Fully Paid,n,small_business,7.29,0,1999-09,1,7,38,0.0,0.0,18783.36,18783.36,15875.0,2908.36,0.0,0.0,0.0,2018-12,13394.12,2018-11,0.0,1,INDIVIDUAL
847866,1059410,21000,21000.0,20750.0,60 months,19.29,548.11,E,E4,9 years,RENT,150000.0,Verified,2017-08,Charged Off,n,debt_consolidation,14.0,0,1994-12,0,9,20,0.0,0.0,21299.99,21046.24,10143.64,9560.72,0.0,1595.63,15.6802999965,2020-09,548.11,2021-01,0.0,1,INDIVIDUAL
847836,1059380,11200,11200.0,11200.0,36 months,13.99,382.74,C,C3,7 years,RENT,105000.0,Not Verified,2017-08,Charged Off,n,car,13.5,0,2003-03,3,10,29,0.0,0.0,8036.64,8036.64,5948.79,2072.37,0.0,15.48,0.0,2019-05,382.74,2022-01,0.0,1,INDIVIDUAL
847828,1059373,9000,9000.0,9000.0,36 months,5.99,273.76,A,A2,10+ years,MORTGAGE,64000.0,Not Verified,2017-09,Fully Paid,n,debt_consolidation,7.44,0,1986-08,1,10,29,0.0,0.0,9832.90250619,9832.9,9000.0,832.9,0.0,0.0,0.0,2020-08,277.97,2020-08,0.0,1,INDIVIDUAL
847826,1059371,3250,3250.0,3250.0,36 months,11.49,107.16,B,B4,1 year,MORTGAGE,9600.0,Verified,2017-08,Fully Paid,n,small_business,11.88,3,1991-05,0,9,14,0.0,0.0,3739.16,3739.16,3250.0,489.16,0.0,0.0,0.0,2019-05,1606.28,2019-06,0.0,1,INDIVIDUAL
847808,1059351,9500,9500.0,9225.0,36 months,7.49,295.47,A,A4,10+ years,MORTGAGE,55000.0,Verified,2017-08,Fully Paid,n,credit_card,24.46,0,1996-07,0,23,55,0.0,0.0,9893.99,9607.56,9499.99,394.0,0.0,0.0,0.0,2018-04,1836.86,2018-05,0.0,1,INDIVIDUAL
847795,1059339,25000,25000.0,24930.6059504,60 months,11.99,555.99,B,B5,10+ years,MORTGAGE,48000.0,Verified,2017-08,Current,n,home_improvement,2.7,0,1987-03,3,7,25,4285.63,4281.26,28861.98,28752.64,20714.37,8147.61,0.0,0.0,0.0,2021-12,555.99,2022-01,0.0,1,INDIVIDUAL
847785,1059328,6000,6000.0,6000.0,36 months,11.49,197.83,B,B4,5 years,RENT,60000.0,Verified,2017-08,Fully Paid,n,other,13.18,1,2000-05,1,12,24,0.0,0.0,7113.15345895,7113.15,6000.0,1113.15,0.0,0.0,0.0,2020-06,601.26,2022-01,0.0,1,INDIVIDUAL
847756,1059292,10000,10000.0,9750.0,36 months,7.49,311.02,A,A4,10+ years,MORTGAGE,60204.0,Not Verified,2017-08,Fully Paid,n,home_improvement,6.14,0,1995-08,0,4,12,0.0,0.0,11193.7806741,10913.89,10000.0,1193.78,0.0,0.0,0.0,2020-09,330.58,2020-08,0.0,1,INDIVIDUAL
847732,1059266,8000,8000.0,7975.0,36 months,10.59,260.36,B,B2,2 years,RENT,48000.0,Verified,2017-08,Fully Paid,n,debt_consolidation,3.58,0,2006-05,1,4,7,0.0,0.0,9230.69,9201.85,8000.0,1230.69,0.0,0.0,0.0,2019-12,1664.15,2020-01,0.0,1,INDIVIDUAL
847728,1059261,20000,20000.0,19857.1216667,36 months,10.99,654.68,B,B3,2 years,RENT,67500.0,Verified,2017-08,Fully Paid,n,debt_consolidation,23.98,1,1978-05,1,20,43,0.0,0.0,20903.99,20714.2,20000.0,871.31,32.6820058654,0.0,0.0,2018-02,18291.25,2022-01,0.0,1,INDIVIDUAL
847719,1059250,10000,10000.0,10000.0,36 months,5.99,304.18,A,A2,3 years,MORTGAGE,125000.0,Verified,2017-08,Fully Paid,n,home_improvement,0.14,0,1994-07,0,8,14,0.0,0.0,10643.08,10643.08,10000.01,643.07,0.0,0.0,0.0,2018-12,6083.45,2019-02,0.0,1,INDIVIDUAL
847707,1059238,15000,14875.737574154486,14950.0,36 months,11.49,494.57,B,B4,5 years,RENT,90000.0,Not Verified,2017-08,Fully Paid,n,credit_card,12.57,0,1997-10,1,11,31,0.0,0.0,17796.6385279,17737.34,15000.0,2796.64,0.0,0.0,0.0,2020-08,529.59,2022-01,0.0,1,INDIVIDUAL
847662,1059186,12500,8400.0,8150.0,36 months,11.99,278.97,B,B5,9 years,RENT,101877.0,Verified,2017-08,Fully Paid,n,debt_consolidation,15.45,0,2000-12,0,13,22,0.0,0.0,10029.3571052,9730.85,8400.0,1629.36,0.0,0.0,0.0,2021-04,164.7,2021-06,0.0,1,INDIVIDUAL
